"ruleId","ruleType","fieldId","ruleLabel","noticeSubtype","conditionEfx","conditionLabel","expressionEfx","expressionLabel","codelistId","patternId","context","target","severity","cvsStage"
"BR-BT-00001-0155","value_check","BT-01-notice","'Legal basis of the procedure' (BT-01-notice) must contain a value from codelist 'This table provides the legal basis based on the legal acts used for a given public procurement procedure. The table is provided by the Publications Office.' (legal-basis)","NULL","NULL","NULL","NULL","NULL","legal-basis","NULL","BT-01-notice","all","ERROR","3"
"BR-BT-00001-0157","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '1 – Notice of the publication of a prior information notice on a buyer profile – general directive' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","1","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0158","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '2 – Notice of the publication of a periodic indicative notice on a buyer profile – sectoral directive' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","2","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0159","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '3 – Notice of the publication of a prior information notice on a buyer profile – defence directive' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","3","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0160","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '4 – Prior information notice used only for information – general directive' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","4","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0161","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '5 – Periodic indicative notice used only for information – sectoral directive' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","5","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0162","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '6 – Prior information notice used only for information – defence directive' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","6","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0164","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type 'T01 – Prior information notice for public service contract' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","T01","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0165","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '7 – Prior information notice used to shorten time limits for receipt of tenders – general directive' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","7","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0166","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '8 – Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","8","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0167","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '9 – Prior information notice used to shorten time limits for receipt of tenders – defence directive' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","9","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0168","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '10 – Prior information notice used as a call for competition – general directive, standard regime' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","10","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0169","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '11 – Periodic indicative notice used as a call for competition – sectoral directive, standard regime' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","11","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0170","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type 'CEI – Call for expressions of interest' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","CEI","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0171","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '12 – Prior information notice used as a call for competition – general directive, light regime' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","12","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0172","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '13 – Periodic indicative notice used as a call for competition – sectoral directive, light regime' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","13","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0173","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '14 – Prior information notice used as a call for competition – concessions directive, light regime' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","14","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0174","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '15 – Notice on the existence of a qualification system – sectoral directive' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","15","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0175","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '16 – Contract notice – general directive, standard regime' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","16","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0176","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '17 – Contract notice – sectoral directive, standard regime' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","17","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0177","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '18 – Contract notice – defence directive, standard regime' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","18","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0178","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '19 – Concession notice – concessions directive, standard regime' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","19","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0180","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '20 – Contract notice – general directive, light regime' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","20","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0181","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '21 – Contract notice – sectoral directive, light regime' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","21","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0182","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '22 – Subcontract notice – defence directive' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","22","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0183","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '23 – Design contest notice – general directive, design' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","23","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0184","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '24 – Design contest notice – sectoral directive, design' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","24","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0185","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '25 – Voluntary ex-ante transparency notice – general directive' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","25","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0186","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '26 – Voluntary ex-ante transparency notice – sectoral directive' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","26","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0187","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '27 – Voluntary ex-ante transparency notice – defence directive' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","27","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0188","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '28 – Voluntary ex-ante transparency notice – concession directive' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","28","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0189","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '29 – Contract award notice – general directive, standard regime' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","29","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0190","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '30 – Contract award notice – sectoral directive, standard regime' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","30","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0191","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '31 – Contract award notice – defence directive, standard regime' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","31","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0192","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '32 – Concession award notice – concession directive, standard regime' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","32","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0194","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type 'T02 – Information notice for award of public service contract' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","T02","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
"BR-BT-00001-0195","forbidden","BT-01(f)-Procedure","'Legal basis' (BT-01(f)-Procedure) is not allowed in notice type '33 – Contract award notice – general directive, light regime' when: 'Legal basis' (BT-01(e)-Procedure) is not filled in","33","BT-01(e)-Procedure is not present","'Legal basis' (BT-01(e)-Procedure) is not filled in","NULL","NULL","NULL","NULL","ND-LocalLegalBasisNoID","all","ERROR","4"
