"ruleId","type","fieldId","description","noticeId (null means all)","condition","expression","target","severity"
"BR-BT-00651-0018","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Prior information notice used as a call for competition - general directive, light regime.","12","Always","NULL","all","ERROR"
"BR-BT-00651-0019","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, light regime.","13","Always","NULL","all","ERROR"
"BR-BT-00651-0020","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Prior information notice used as a call for competition - concessions directive, light regime.","14","Always","NULL","all","ERROR"
"BR-BT-00651-0021","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Notice on the existence of a qualification system – sectoral directive.","15","Always","NULL","all","ERROR"
"BR-BT-00651-0022","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Contract notice – general directive, standard regime.","16","Always","NULL","all","ERROR"
"BR-BT-00651-0023","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Contract notice – sectoral directive, standard regime.","17","Always","NULL","all","ERROR"
"BR-BT-00651-0025","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Concession notice – concessions directive, standard regime.","19","Always","NULL","all","ERROR"
"BR-BT-00651-0027","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Contract notice – general directive, light regime.","20","Always","NULL","all","ERROR"
"BR-BT-00651-0028","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Contract notice – sectoral directive, light regime.","21","Always","NULL","all","ERROR"
"BR-BT-00651-0029","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Subcontract notice – defence directive.","22","Always","NULL","all","ERROR"
"BR-BT-00651-0030","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Design contest notice – general directive, design.","23","Always","NULL","all","ERROR"
"BR-BT-00651-0031","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Design contest notice – sectoral directive, design.","24","Always","NULL","all","ERROR"
"BR-BT-00651-0032","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","Always","NULL","all","ERROR"
"BR-BT-00651-0033","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","Always","NULL","all","ERROR"
"BR-BT-00651-0034","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","Always","NULL","all","ERROR"
"BR-BT-00651-0035","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","Always","NULL","all","ERROR"
"BR-BT-00651-0036","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Contract award notice – general directive, standard regime.","29","Always","NULL","all","ERROR"
"BR-BT-00651-0037","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Contract award notice – sectoral directive, standard regime.","30","Always","NULL","all","ERROR"
"BR-BT-00651-0038","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Contract award notice – defence directive, standard regime.","31","Always","NULL","all","ERROR"
"BR-BT-00651-0039","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Concession award notice – concession directive, standard regime.","32","Always","NULL","all","ERROR"
"BR-BT-00651-0041","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type .","T02","Always","NULL","all","ERROR"
"BR-BT-00651-0042","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Contract award notice – general directive, light regime.","33","Always","NULL","all","ERROR"
"BR-BT-00651-0043","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Contract award notice – sectoral directive, light regime.","34","Always","NULL","all","ERROR"
"BR-BT-00651-0044","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Concession award notice – concessions directive, light regime.","35","Always","NULL","all","ERROR"
"BR-BT-00651-0045","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Design contest result notice – general directive, design.","36","Always","NULL","all","ERROR"
"BR-BT-00651-0046","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Design contest result notice – sectoral directive, design.","37","Always","NULL","all","ERROR"
"BR-BT-00651-0047","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Contract modification notice – general directive.","38","Always","NULL","all","ERROR"
"BR-BT-00651-0048","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Contract modification notice – sectoral directive.","39","Always","NULL","all","ERROR"
"BR-BT-00651-0049","forbidden","BT-651-Lot","The BT-651 Subcontracting Tender Indication is not allowed at Lot level for a notice of type Contract modification notice – concessions directive.","40","Always","NULL","all","ERROR"
"BR-BT-00660-0001","forbidden","BT-660-LotResult","The BT-660 Framework Re-estimated Value is not allowed at LotResult level for a notice of type .","X01","Always","NULL","all","ERROR"
"BR-BT-00660-0002","forbidden","BT-660-LotResult","The BT-660 Framework Re-estimated Value is not allowed at LotResult level for a notice of type .","X02","Always","NULL","all","ERROR"
"BR-BT-00660-0004","forbidden","BT-660-LotResult","The BT-660 Framework Re-estimated Value is not allowed at LotResult level for a notice of type Notice of the publication of a prior information notice on a buyer profile - general directive.","1","Always","NULL","all","ERROR"
"BR-BT-00660-0005","forbidden","BT-660-LotResult","The BT-660 Framework Re-estimated Value is not allowed at LotResult level for a notice of type Notice of the publication of a periodic indicative notice on a buyer profile - sectoral directive.","2","Always","NULL","all","ERROR"
"BR-BT-00660-0006","forbidden","BT-660-LotResult","The BT-660 Framework Re-estimated Value is not allowed at LotResult level for a notice of type Notice of the publication of a prior information notice on a buyer profile - defence directive.","3","Always","NULL","all","ERROR"
"BR-BT-00660-0007","forbidden","BT-660-LotResult","The BT-660 Framework Re-estimated Value is not allowed at LotResult level for a notice of type Prior information notice used only for information – general directive.","4","Always","NULL","all","ERROR"
"BR-BT-00660-0008","forbidden","BT-660-LotResult","The BT-660 Framework Re-estimated Value is not allowed at LotResult level for a notice of type Periodic indicative notice used only for information – sectoral directive.","5","Always","NULL","all","ERROR"
"BR-BT-00660-0009","forbidden","BT-660-LotResult","The BT-660 Framework Re-estimated Value is not allowed at LotResult level for a notice of type Prior information notice used only for information – defence directive.","6","Always","NULL","all","ERROR"
"BR-BT-00660-0011","forbidden","BT-660-LotResult","The BT-660 Framework Re-estimated Value is not allowed at LotResult level for a notice of type .","T01","Always","NULL","all","ERROR"
"BR-BT-00660-0012","forbidden","BT-660-LotResult","The BT-660 Framework Re-estimated Value is not allowed at LotResult level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – general directive.","7","Always","NULL","all","ERROR"
"BR-BT-00660-0013","forbidden","BT-660-LotResult","The BT-660 Framework Re-estimated Value is not allowed at LotResult level for a notice of type Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive.","8","Always","NULL","all","ERROR"
"BR-BT-00660-0014","forbidden","BT-660-LotResult","The BT-660 Framework Re-estimated Value is not allowed at LotResult level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – defence directive.","9","Always","NULL","all","ERROR"
"BR-BT-00660-0015","forbidden","BT-660-LotResult","The BT-660 Framework Re-estimated Value is not allowed at LotResult level for a notice of type Prior information notice used as a call for competition - general directive, standard regime.","10","Always","NULL","all","ERROR"
"BR-BT-00660-0016","forbidden","BT-660-LotResult","The BT-660 Framework Re-estimated Value is not allowed at LotResult level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, standard regime.","11","Always","NULL","all","ERROR"
"BR-BT-00660-0017","forbidden","BT-660-LotResult","The BT-660 Framework Re-estimated Value is not allowed at LotResult level for a notice of type .","CEI","Always","NULL","all","ERROR"
"BR-BT-00660-0018","forbidden","BT-660-LotResult","The BT-660 Framework Re-estimated Value is not allowed at LotResult level for a notice of type Prior information notice used as a call for competition - general directive, light regime.","12","Always","NULL","all","ERROR"
"BR-BT-00660-0019","forbidden","BT-660-LotResult","The BT-660 Framework Re-estimated Value is not allowed at LotResult level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, light regime.","13","Always","NULL","all","ERROR"
